"location","sex","Parent_cause","year","age","cause","cause_outline","Deaths","lower","upper","level","Percent_DALYs","Percent_Deaths","Percent_YLD","Percent_YLL"
"West Sussex","Male","Unintentional Injuries",2017,"All Ages","Fire, Heat, And Hot Substances","C.2.3",3.65333267867683,3.25239482606025,4.08110031164702,"3",0.00178078547523736,0.000813771313399954,0.00269905784326,0.00103291853449686
"West Sussex","Both","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Hiv/aids And Sexually Transmitted Infections","A.1",3.61495309845239,3.40377843998223,3.87266870976937,"2",0.0011845468018536,0.00038160582930294,0.00134304399901,0.00102943831938784
"West Sussex","Both","Chronic Respiratory Diseases",2017,"All Ages","Other Chronic Respiratory Diseases","B.3.5",3.61474043159955,3.10653784900131,4.20055028272089,"3",0.00101089345554883,0.000381350695339889,0.00149015834059,0.000551438048113004
"West Sussex","Male","Congenital Birth Defects",2017,"All Ages","Congenital Heart Anomalies","B.12.1.2",3.43543160681295,2.6370679338922,4.67868531977655,"4",0.00201358727161886,0.000765470582939255,0.000467512192431,0.00327125063348861
"West Sussex","Both","Self-harm And Interpersonal Violence",2017,"All Ages","Interpersonal Violence","C.3.2",3.36962499641542,3.04822196641182,3.70107707282056,"3",0.00173003260751634,0.000355474016609858,0.00231961473102,0.00116079091116776
"West Sussex","Female","Other Infectious Diseases",2017,"All Ages","Other Unspecified Infectious Diseases","A.5.9",3.33181535355885,2.05228863056842,3.8928027195198,"3",0.000888569529414733,0.000667829871790817,0.000575481492778,0.00125377760017764
"West Sussex","Male","Other Non-communicable Diseases",2017,"All Ages","Hemoglobinopathies And Hemolytic Anemias","B.12.4",3.33012301081096,2.78320623947005,4.74202331711329,"3",0.000668236705770821,0.000741834637291207,0.000604470442144,0.000718724194680405
"West Sussex","Male","Other Infectious Diseases",2017,"All Ages","Other Unspecified Infectious Diseases","A.5.9",3.2557933649741,2.31332497016556,3.97956538188885,"3",0.000840184480412217,0.000725266254877569,0.000408940169928,0.00118932587544863
"West Sussex","Female","Road Injuries",2017,"All Ages","Pedestrian Road Injuries","C.1.1.1",3.2345046671272,2.76781846019477,3.7557370873491,"4",0.00141650866584652,0.000648376603634124,0.00158451261389,0.00121855639352856
"West Sussex","Male","Urinary Diseases And Male Infertility",2017,"All Ages","Other Urinary Diseases","B.12.2.5",3.23411958571318,1.56989179012467,7.97044825897977,"4",0.000377960499671279,0.000720362264814473,0.000144765682618,0.000565937493295265
"West Sussex","Both","Urinary Diseases And Male Infertility",2017,"All Ages","Urolithiasis","B.12.2.2",3.21470508869005,2.16075768389897,5.36143277762726,"4",0.000326570987319197,0.000339131166713589,0.000330133615002,0.000322689379575576
"West Sussex","Both","Liver Cancer",2017,"All Ages","Liver Cancer Due To Other Causes","B.1.7.5",3.15570273932512,2.48211298607099,3.83547362927348,"4",0.000238626458608015,0.000332939211127938,0.0000087741817566,0.000462593850394734
"West Sussex","Male","Neoplasms",2017,"All Ages","Hodgkin Lymphoma","B.1.25",3.13031952548735,2.13437351333037,3.7827686769363,"3",0.000784726964873882,0.000697248544039791,0.000270605006025,0.00120159710429823
"West Sussex","Both","Skin And Subcutaneous Diseases",2017,"All Ages","Decubitus Ulcer","B.9.11",3.12491186716371,1.59971309913607,9.71936433930026,"3",0.000357380900871465,0.000329782676446916,0.000477388691885,0.000241113325248845
"West Sussex","Both","Transport Injuries",2017,"All Ages","Other Transport Injuries","C.1.2",3.02712707833892,2.61655286752163,3.48184125733645,"3",0.00124140628679979,0.00031934768972179,0.00153330356184,0.000955318720809206
"West Sussex","Male","Hemoglobinopathies And Hemolytic Anemias",2017,"All Ages","Other Hemoglobinopathies And Hemolytic Anemias","B.12.4.7",2.96651603461191,2.45725746419199,4.23878153626413,"4",0.000457693818108008,0.000660850687240243,0.000390024220696,0.000511526055249433
"West Sussex","Both","Other Infectious Diseases",2017,"All Ages","Encephalitis","A.5.2",2.9355591628696,1.57692250639734,3.40078094807195,"3",0.000306355592855249,0.000309722972880898,0.0000999677030547,0.000507567490154364
"West Sussex","Male","Unintentional Injuries",2017,"All Ages","Exposure To Mechanical Forces","C.2.5",2.89289356692174,2.6042135045044,3.21832651321329,"3",0.00556683295405831,0.000644346388786865,0.0109543971195,0.00118738468235242
"West Sussex","Male","Unintentional Injuries",2017,"All Ages","Drowning","C.2.2",2.87565096005165,2.58385136605379,3.22964554680751,"3",0.000962584060773259,0.000640415492547367,0.0000752175984073,0.00168204728322441
"West Sussex","Both","Digestive Diseases",2017,"All Ages","Appendicitis","B.4.3",2.85735789333742,2.55570700859706,3.1896451013266,"3",0.000200887045714559,0.000301469365266941,0.0000614396474121,0.000336796123904936
"West Sussex","Male","Liver Cancer",2017,"All Ages","Liver Cancer Due To Nash","B.1.7.4",2.84255151948648,2.11334548830978,3.6705318252419,"4",0.000378939568623081,0.000633012982776334,0.0000179446638403,0.000671210546177791
"West Sussex","Female","Liver Cancer",2017,"All Ages","Liver Cancer Due To Nash","B.1.7.4",2.84077423683736,2.10817121678982,3.64432303975991,"4",0.000310624641164721,0.000569360355650744,0.0000123541405656,0.000658491532167733
"West Sussex","Male","Respiratory Infections And Tuberculosis",2017,"All Ages","Tuberculosis","A.2.1",2.76568432319187,2.44014326446864,3.15648180141097,"3",0.000428871263603672,0.000616020232977899,0.0000963912221235,0.000698284240100931
"West Sussex","Male","Neoplasms",2017,"All Ages","Thyroid Cancer","B.1.23",2.69855199919518,2.31091919144297,3.12655570357373,"3",0.000460349231539639,0.000600959840851204,0.000154799362408,0.000707995819205394
"West Sussex","Male","Tuberculosis",2017,"All Ages","Drug-susceptible Tuberculosis","A.2.1.2",2.68383152602228,2.28627908815395,3.10006113947298,"4",0.000417051560801834,0.000597783981182357,0.0000954341654271,0.00067768658236872
"West Sussex","Male","Exposure To Mechanical Forces",2017,"All Ages","Other Exposure To Mechanical Forces","C.2.5.2",2.63714049256676,2.38281566421436,2.93905060035231,"4",0.00531186351156414,0.000587383471085634,0.0105586059794,0.00104689799155593
"West Sussex","Female","Cirrhosis And Other Chronic Liver Diseases",2017,"All Ages","Cirrhosis And Other Chronic Liver Diseases Due To Hepatitis C","B.4.1.2",2.61817559380685,2.21287491837677,3.04310628227532,"4",0.000553727894899082,0.000524600146121543,0.0000723491865906,0.00111565752526031
"West Sussex","Both","Congenital Birth Defects",2017,"All Ages","Other Congenital Birth Defects","B.12.1.11",2.60746042935967,2.1132600755903,3.27900910390486,"4",0.00203600236043558,0.000275255942273139,0.00248530552424,0.00159628820710182
"West Sussex","Both","Hiv/aids And Sexually Transmitted Infections",2017,"All Ages","Hiv/aids","A.1.1",2.564210536568,2.4603139001,2.67552746325,"3",0.000681347638932628,0.000270739706676451,0.000536943560178,0.000821039259761277
"West Sussex","Female","Cirrhosis And Other Chronic Liver Diseases",2017,"All Ages","Cirrhosis And Other Chronic Liver Diseases Due To Hepatitis B","B.4.1.1",2.56377107149429,2.18917657416213,2.97919805659548,"4",0.000526894645639568,0.000513717834050339,0.0000712095126935,0.0010586782438376
"West Sussex","Both","Chronic Kidney Disease",2017,"All Ages","Chronic Kidney Disease Due To Diabetes Mellitus Type 1","B.8.2.1",2.55033243286611,1.81176764795174,3.59767517623712,"4",0.000307613275447335,0.000269060681778335,0.000279710476,0.000334946863815089
"West Sussex","Male","Transport Injuries",2017,"All Ages","Other Transport Injuries","C.1.2",2.50819993272926,2.11935599993825,2.93420735966934,"3",0.00164828579390149,0.000558476728486593,0.00182644080179,0.00150197828033539
"West Sussex","Female","Liver Cancer",2017,"All Ages","Liver Cancer Due To Hepatitis B","B.1.7.1",2.50441664441093,1.86606513122131,3.22622445868683,"4",0.00039825436700502,0.000501893223855926,0.0000120877454032,0.000849181934147288
"West Sussex","Both","Interpersonal Violence",2017,"All Ages","Physical Violence By Other Means","C.3.2.4",2.49563629820897,2.23974158807237,2.75663609683608,"4",0.00104283486543151,0.000263278524373023,0.00122119545607,0.000868015306790328
"West Sussex","Female","Unintentional Injuries",2017,"All Ages","Environmental Heat And Cold Exposure","C.2.9",2.48340094986697,2.06629696357572,2.89793761514001,"3",0.000435717338807476,0.00049777860595298,0.000446741213913,0.000422458299090267
"West Sussex","Female","Unintentional Injuries",2017,"All Ages","Exposure To Mechanical Forces","C.2.5",2.43868999284337,2.13336844963845,2.74849123735598,"3",0.00287048329686556,0.000488875780244753,0.00486289216759,0.000539926885373412
"West Sussex","Both","Self-harm",2017,"All Ages","Self-harm By Firearm","C.3.1.1",2.34022340844354,1.59802627859148,3.62922941386486,"4",0.000315782721919657,0.000246900314443473,0.00000201910526703,0.000621525812131681
"West Sussex","Female","Congenital Birth Defects",2017,"All Ages","Congenital Heart Anomalies","B.12.1.2",2.33840044619882,1.70225506174194,3.37826506115988,"4",0.00140016413432595,0.000469006707629944,0.000367714066694,0.00261057750054967
"West Sussex","Male","Leukemia",2017,"All Ages","Acute Lymphoid Leukemia","B.1.28.1",2.32630034735051,1.95854932683613,2.79964125903747,"4",0.000676880615809595,0.000518044298916582,0.0000534243998218,0.00118185393186751
"West Sussex","Female","Respiratory Infections And Tuberculosis",2017,"All Ages","Tuberculosis","A.2.1",2.3227777611752,2.0300939910869,2.67666430454424,"3",0.000331544879783852,0.000465553477139656,0.0000893231062692,0.000614148108059375
"West Sussex","Female","Cardiomyopathy And Myocarditis",2017,"All Ages","Alcoholic Cardiomyopathy","B.2.6.2",2.31641634401145,1.62814147710751,4.9367366971101,"4",0.000524847362607592,0.000464286193328479,0.000153242274655,0.000956961291818828
"West Sussex","Female","Tuberculosis",2017,"All Ages","Drug-susceptible Tuberculosis","A.2.1.2",2.25345739298446,1.87342797776694,2.62221287458985,"4",0.0003226292540722,0.000451690752707961,0.0000884339256183,0.000595922311457617
"West Sussex","Both","Neonatal Disorders",2017,"All Ages","Neonatal Encephalopathy Due To Birth Asphyxia And Trauma","A.6.2.2",2.23849364226157,1.64762268377161,2.97870375830625,"4",0.00428019915767016,0.000236371348900851,0.00712720960294,0.00155165119967856
"West Sussex","Female","Exposure To Mechanical Forces",2017,"All Ages","Other Exposure To Mechanical Forces","C.2.5.2",2.23750751854706,1.96110934046882,2.53920749797174,"4",0.00272710964674438,0.000448552991161901,0.00466760025028,0.000457300583804135
"West Sussex","Male","Congenital Birth Defects",2017,"All Ages","Down Syndrome","B.12.1.4",2.19879422247057,0.672438859912888,2.85278980669937,"4",0.000850470589531845,0.000489853010693323,0.00042680798247,0.00119397048907841
"West Sussex","Male","Self-harm",2017,"All Ages","Self-harm By Firearm","C.3.1.1",2.17620035080965,1.42825127597575,3.46144713768277,"4",0.000598355767317613,0.00048450660824475,0.00000251850952003,0.00108105564008042
"West Sussex","Both","Hiv/aids",2017,"All Ages","Hiv/aids Resulting In Other Diseases","A.1.1.4",2.1335280096,1.8785235525,2.339446595,"4",0.000608816173966711,0.000225251866378971,0.000531356949701,0.000683182504113224
"West Sussex","Male","Chronic Respiratory Diseases",2017,"All Ages","Other Chronic Respiratory Diseases","B.3.5",2.07262015908576,1.71534321352409,2.51269570365939,"3",0.000964033647843834,0.000461619694471468,0.00140281051519,0.000614273499538243
"West Sussex","Male","Self-harm And Interpersonal Violence",2017,"All Ages","Interpersonal Violence","C.3.2",2.0576042342913,1.7826436071208,2.35497190232146,"3",0.00219186209186572,0.000458178202687877,0.00321826481971,0.00136118293435816
"West Sussex","Male","Upper Digestive System Diseases",2017,"All Ages","Gastritis And Duodenitis","B.4.2.2",2.03758376449092,1.69880740060522,2.46335279343181,"4",0.00172496806198535,0.000453880190383931,0.0031712536167,0.00054716662715388
"West Sussex","Female","Neoplasms",2017,"All Ages","Larynx Cancer","B.1.10",2.03016315122582,1.75737100541663,2.30996928274248,"3",0.000302010691163079,0.000406846920670141,0.0000413864006615,0.000606211611010481
"West Sussex","Male","Other Infectious Diseases",2017,"All Ages","Meningitis","A.5.1",1.97333901480028,1.68764344621818,2.27491789866304,"3",0.000719318636981338,0.000439509598642254,0.000289872320485,0.00106724364667859
"West Sussex","Female","Other Infectious Diseases",2017,"All Ages","Meningitis","A.5.1",1.95598889413854,1.72283551189601,2.22331242374144,"3",0.000589869221569144,0.000392075837292694,0.000199760529929,0.00104514842099376
"West Sussex","Both","Road Injuries",2017,"All Ages","Cyclist Road Injuries","C.1.1.2",1.94939176975988,1.72020724582426,2.23318635627774,"4",0.00155757800714548,0.000205652795339462,0.00253315845663,0.000603812711035344
"West Sussex","Female","Upper Digestive System Diseases",2017,"All Ages","Gastritis And Duodenitis","B.4.2.2",1.94654034967278,1.56023872504132,2.38578062793173,"4",0.00198041890390291,0.000390190037102275,0.00331717063917,0.000414906047274815
"West Sussex","Female","Urinary Diseases And Male Infertility",2017,"All Ages","Urolithiasis","B.12.2.2",1.94153775984622,1.25511152808231,3.54670378307899,"4",0.000302874191889714,0.000389248559467991,0.000205524015196,0.000416138164740021
"West Sussex","Female","Congenital Birth Defects",2017,"All Ages","Down Syndrome","B.12.1.4",1.92219490027597,0.82707234584068,2.47539907951693,"4",0.000758821627820265,0.000385216117049595,0.000321750717837,0.0012693400389775
"West Sussex","Both","Other Non-communicable Diseases",2017,"All Ages","Sudden Infant Death Syndrome","B.12.7",1.91923528857867,1.32633005253007,2.9476104775048,"3",0.00067099309255986,0.000202556193943704,NA,0.00132493950492144
"West Sussex","Both","Skin And Subcutaneous Diseases",2017,"All Ages","Other Skin And Subcutaneous Diseases","B.9.12",1.89247357903024,0.905658573555428,6.22128306471432,"3",0.00254803605572828,0.000199677028531118,0.00500799044967,0.000152185089254077
"West Sussex","Female","Skin And Subcutaneous Diseases",2017,"All Ages","Decubitus Ulcer","B.9.11",1.85598889256953,0.950512211897119,5.63288401015575,"3",0.000392513728022459,0.000372083022119089,0.000488211887088,0.00028148669443044
"West Sussex","Male","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Hiv/aids And Sexually Transmitted Infections","A.1",1.80985862644989,1.69593023045448,1.95982664908582,"2",0.0012913937203298,0.000403699283611683,0.00152617428287,0.00109979812326696
"West Sussex","Female","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Hiv/aids And Sexually Transmitted Infections","A.1",1.8050944720025,1.64588247769374,1.96606530512918,"2",0.00108082928975331,0.000362086155537962,0.001194725641,0.000948843446030934
"West Sussex","Both","Other Infectious Diseases",2017,"All Ages","Varicella And Herpes Zoster","A.5.7",1.79531915156015,1.04213370572742,3.26174607619901,"3",0.000246341119584162,0.000189408896591164,0.000324254954363,0.000169623258848567
"West Sussex","Both","Congenital Birth Defects",2017,"All Ages","Other Chromosomal Abnormalities","B.12.1.7",1.76905659322539,1.3116626611031,2.51556629303823,"4",0.000907500339805886,0.000186703471947986,0.00082797143263,0.000983683027884122
"West Sussex","Female","Neoplasms",2017,"All Ages","Hodgkin Lymphoma","B.1.25",1.76080612614042,1.36649704903711,2.08479576624163,"3",0.000386504817819936,0.000352853158254137,0.00011066138778,0.000708528526409731
"West Sussex","Both","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Nutritional Deficiencies","A.7",1.75641715800184,1.58738118230546,1.93500193065042,"2",0.00401585561015343,0.000185330539272854,0.00794316448093,0.000178701610252103
"West Sussex","Female","Liver Cancer",2017,"All Ages","Liver Cancer Due To Other Causes","B.1.7.5",1.72648592409266,1.29728416002756,2.1298882920506,"4",0.000243585968050156,0.000346062169737046,0.00000803638581473,0.000518474084787383
"West Sussex","Male","Unintentional Injuries",2017,"All Ages","Environmental Heat And Cold Exposure","C.2.9",1.71692423096683,1.49140204848337,1.98131253255821,"3",0.00059793058935481,0.00038241306053452,0.000773039056929,0.000455118041334379
"West Sussex","Male","Hiv/aids And Sexually Transmitted Infections",2017,"All Ages","Hiv/aids","A.1.1",1.69641812009662,1.60562287299,1.794892736025,"3",0.000906836422416798,0.000378397997047438,0.000808017305652,0.000985674784614731
"West Sussex","Male","Other Infectious Diseases",2017,"All Ages","Encephalitis","A.5.2",1.6637399187666,0.699952478079373,1.98572249704519,"3",0.000347090725746491,0.000370621739604673,0.00010464371051,0.000543798190909301
"West Sussex","Female","Digestive Diseases",2017,"All Ages","Appendicitis","B.4.3",1.6141770974011,1.38507263239237,1.86633764865228,"3",0.000199573239850581,0.000323547432317901,0.0000500902930504,0.000374094315641599
"West Sussex","Male","Interpersonal Violence",2017,"All Ages","Physical Violence By Other Means","C.3.2.4",1.5760732711297,1.342678712756,1.82135810862964,"4",0.00153035830780727,0.000350951586970303,0.00212008856871,0.00105067066443654
"West Sussex","Female","Chronic Respiratory Diseases",2017,"All Ages","Other Chronic Respiratory Diseases","B.3.5",1.54212027251379,1.23347444722636,1.89481374856737,"3",0.00105690344543119,0.000309058282641324,0.00156091322552,0.000477903725113963
"West Sussex","Both","Chronic Respiratory Diseases",2017,"All Ages","Pneumoconiosis","B.3.2",1.51833697741057,1.258389627622,1.82264970070768,"3",0.000123895581706901,0.000160202418494738,0.000112819190876,0.000134666165204011
"West Sussex","Female","Leukemia",2017,"All Ages","Acute Lymphoid Leukemia","B.1.28.1",1.49631649173065,1.27447298551628,1.82462749770853,"4",0.000403128179441819,0.000299907997037543,0.0000339627094814,0.000833957479872127
"West Sussex","Male","Road Injuries",2017,"All Ages","Cyclist Road Injuries","C.1.1.2",1.48889757802498,1.27213405230634,1.76540440379116,"4",0.00183826833270008,0.000331564225855527,0.00306170170366,0.000843394423941837
"West Sussex","Male","Chronic Respiratory Diseases",2017,"All Ages","Pneumoconiosis","B.3.2",1.4851384465962,1.22801015997129,1.78579471116014,"3",0.000220040698778144,0.000330827354442597,0.000190915137815,0.000243700564760132
"West Sussex","Both","Unintentional Injuries",2017,"All Ages","Poisonings","C.2.4",1.43523955019454,1.30601663161353,1.57363965626406,"3",0.000722620381342173,0.000151410797280396,0.00103348993295,0.000417807714087612
"West Sussex","Male","Liver Cancer",2017,"All Ages","Liver Cancer Due To Other Causes","B.1.7.5",1.42921681523246,1.04052278787769,1.84408403654079,"4",0.000233440268165481,0.000318263595142626,0.00000968497566478,0.00041469915718625
"West Sussex","Female","Skin And Subcutaneous Diseases",2017,"All Ages","Other Skin And Subcutaneous Diseases","B.9.12",1.42314509599258,0.554656294411233,5.74847610579074,"3",0.00278183315849891,0.000285465126465167,0.00496955706529,0.000232779728010477
"West Sussex","Male","Congenital Birth Defects",2017,"All Ages","Other Congenital Birth Defects","B.12.1.11",1.41456500336647,1.05307348837773,1.90520506821344,"4",0.00266947880169293,0.000315466534052897,0.0039648965153,0.00161662449971466
"West Sussex","Male","Hiv/aids",2017,"All Ages","Hiv/aids Resulting In Other Diseases","A.1.1.4",1.4114934881,1.2329369575,1.5666502775,"4",0.000811735867278016,0.000314833605327692,0.000799584570555,0.000820193130733149
"West Sussex","Female","Chronic Kidney Disease",2017,"All Ages","Chronic Kidney Disease Due To Diabetes Mellitus Type 1","B.8.2.1",1.38773696921362,0.940660236259218,2.03671422085575,"4",0.000292789479152305,0.000278118147571432,0.000236306233081,0.000358680321761575
"West Sussex","Both","Nutritional Deficiencies",2017,"All Ages","Protein-energy Malnutrition","A.7.1",1.34325315093251,0.972914941568836,1.61747798985131,"3",0.0000699673239528454,0.000141725567996977,0.000000299610699148,0.000137897684239936
"West Sussex","Female","Self-harm And Interpersonal Violence",2017,"All Ages","Interpersonal Violence","C.3.2",1.31202076212411,1.14985319970441,1.48631401299027,"3",0.00128012882321505,0.000262897497827693,0.00159124266375,0.000926252253282558
"West Sussex","Both","Meningitis",2017,"All Ages","Pneumococcal Meningitis","A.5.1.1",1.30643649834189,1.16968378091497,1.4430726487394,"4",0.000175242680614053,0.000137830136667415,0.000034737010407,0.000312174034097902
"West Sussex","Female","Unintentional Injuries",2017,"All Ages","Drowning","C.2.2",1.30104212903666,1.14249299920028,1.45799709365218,"3",0.000370014555481317,0.000260726889036988,0.0000710329876319,0.000719081449170665
"West Sussex","Both","Drug Use Disorders",2017,"All Ages","Amphetamine Use Disorders","B.7.2.3",1.27752004844515,0.689202074039214,1.55318342732301,"4",0.00118319708384009,0.000134770765414272,0.00186243331294,0.000523396478734178
"West Sussex","Male","Urinary Diseases And Male Infertility",2017,"All Ages","Urolithiasis","B.12.2.2",1.27316732884382,0.789922201192587,2.18057068849931,"4",0.000350968716109399,0.000283542401778608,0.000483927578322,0.000242831044155862
"West Sussex","Female","Other Infectious Diseases",2017,"All Ages","Encephalitis","A.5.2",1.271819244103,0.740518628655027,1.53209707403705,"3",0.000266547217378352,0.000254904662266442,0.0000961843832336,0.000465351959746522
"West Sussex","Male","Skin And Subcutaneous Diseases",2017,"All Ages","Decubitus Ulcer","B.9.11",1.26892297459418,0.405739971196758,5.84048666457048,"3",0.000321443092611808,0.000282671019632172,0.000464041432474,0.000206520720897221
"West Sussex","Male","Digestive Diseases",2017,"All Ages","Appendicitis","B.4.3",1.24318079593631,1.05187494280425,1.45994814835762,"3",0.000202177039498317,0.000276890430524805,0.000075453199375,0.000304846133833563
"West Sussex","Male","Neonatal Disorders",2017,"All Ages","Neonatal Encephalopathy Due To Birth Asphyxia And Trauma","A.6.2.2",1.20872191747606,0.819512212207689,1.66397793400151,"4",0.00438294040164227,0.000269597487238589,0.00793117671857,0.00155546648954856
"West Sussex","Both","Meningitis",2017,"All Ages","H Influenzae Type B Meningitis","A.5.1.2",1.20791974391831,1.08026267810014,1.34039550980237,"4",0.000196280619420224,0.000127441459249042,0.00000959027188153,0.000378221517120151
"West Sussex","Female","Congenital Birth Defects",2017,"All Ages","Other Congenital Birth Defects","B.12.1.11",1.1928954259932,0.890165386465488,1.65253925536364,"4",0.00141935485093382,0.000239340975307705,0.00128665918835,0.00157518023500104
"West Sussex","Male","Chronic Kidney Disease",2017,"All Ages","Chronic Kidney Disease Due To Diabetes Mellitus Type 1","B.8.2.1",1.16259546365249,0.8316445820639,1.63159264231972,"4",0.000322792354038691,0.000258937055186259,0.000333298682856,0.00031456307033337
"West Sussex","Both","Neonatal Disorders",2017,"All Ages","Other Neonatal Disorders","A.6.2.5",1.15428034501499,0.863750887019855,1.54762323962269,"4",0.000630168442869708,0.000121893743381939,0.000459189372486,0.00079937138154271
"West Sussex","Both","Meningitis",2017,"All Ages","Other Meningitis","A.5.1.4",1.13077896716658,1.01507061908006,1.25620935244559,"4",0.000216856648726465,0.00011930180201578,0.000153726296776,0.000278221080227911
"West Sussex","Both","Congenital Birth Defects",2017,"All Ages","Neural Tube Defects","B.12.1.1",1.12929108989848,0.802652868217698,1.42821649826149,"4",0.000573281980092346,0.000119206921176694,0.000465354197787,0.000678393480416765
"West Sussex","Male","Other Non-communicable Diseases",2017,"All Ages","Sudden Infant Death Syndrome","B.12.7",1.11736962695257,0.695638651802857,1.84529821220785,"3",0.000790682023297777,0.000249063932836426,NA,0.00143178408312091
"West Sussex","Both","Pneumoconiosis",2017,"All Ages","Asbestosis","B.3.2.2",1.09115752795515,0.829807094857273,1.33613992925757,"4",0.0000661832814592061,0.000115131945296694,0.000030995525561,0.00010046937140718
"West Sussex","Male","Pneumoconiosis",2017,"All Ages","Asbestosis","B.3.2.2",1.06593896256342,0.803020336256698,1.31078660891547,"4",0.000123452940804669,0.000237474542445043,0.0000516276430556,0.000181679409209101
"West Sussex","Both","Congenital Birth Defects",2017,"All Ages","Digestive Congenital Anomalies","B.12.1.10",1.05637017776146,0.726975793240384,1.36913703930152,"4",0.00151947094193943,0.000111524313892756,0.00239650799829,0.000661061637727737
"West Sussex","Both","Hiv/aids And Sexually Transmitted Infections",2017,"All Ages","Sexually Transmitted Infections Excluding Hiv","A.1.2",1.05074256188439,0.873819961074948,1.2876811997931,"3",0.000503199162920971,0.000110866122626489,0.000806100438829,0.000208399059626564
"West Sussex","Female","Urinary Diseases And Male Infertility",2017,"All Ages","Other Urinary Diseases","B.12.2.5",1.05001118526862,0.334844527596841,3.26521277625669,"4",0.000171243310624754,0.000210431900231085,0.000140329134365,0.00020684436073431
"West Sussex","Female","Neonatal Disorders",2017,"All Ages","Neonatal Encephalopathy Due To Birth Asphyxia And Trauma","A.6.2.2",1.02977172478551,0.730237401214471,1.42289976308388,"4",0.0041821744718496,0.000206764121803814,0.00647622846598,0.00155008994035234
"West Sussex","Female","Other Infectious Diseases",2017,"All Ages","Varicella And Herpes Zoster","A.5.7",0.995815019774114,0.435014152442699,2.28279065728725,"3",0.000250290051070283,0.000199704256272029,0.000320372852689,0.000167851093504213
"West Sussex","Female","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Nutritional Deficiencies","A.7",0.977827410756501,0.830943924906119,1.13542538208611,"2",0.00590455335710465,0.000196033594579169,0.0107898457258,0.000189783611534105
"West Sussex","Both","Other Infectious Diseases",2017,"All Ages","Acute Hepatitis","A.5.8",0.967068614999531,0.835226570500331,1.13565808830136,"3",0.000214008971335243,0.000102016422844146,0.00020241210584,0.000224857815670952
"West Sussex","Female","Congenital Birth Defects",2017,"All Ages","Other Chromosomal Abnormalities","B.12.1.7",0.951229064644255,0.590545121212643,1.5229884010215,"4",0.000935919100552612,0.000190837358374369,0.000714645950245,0.00119401049484459
"West Sussex","Female","Hiv/aids And Sexually Transmitted Infections",2017,"All Ages","Sexually Transmitted Infections Excluding Hiv","A.1.2",0.937302055531116,0.791283538379738,1.09941440913038,"3",0.000619165114853314,0.000187883713928932,0.00087756810997,0.000318750908144424
"West Sussex","Female","Neoplasms",2017,"All Ages","Nasopharynx Cancer","B.1.2",0.933691109388373,0.811233578346645,1.07175465972003,"3",0.000169336897227241,0.000187108915823096,0.0000103200160574,0.000354932945495293
"West Sussex","Female","Interpersonal Violence",2017,"All Ages","Physical Violence By Other Means","C.3.2.4",0.919563027079277,0.799458071067551,1.04637546480265,"4",0.00056743808786719,0.000184270383209555,0.000492678732156,0.00065432379859972
"West Sussex","Male","Neoplasms",2017,"All Ages","Testicular Cancer","B.1.19",0.907305967363012,0.785834498188817,1.04309723650877,"3",0.000412953965334324,0.000202036265037934,0.000322041795258,0.000486303409461873
"West Sussex","Both","Neoplasms",2017,"All Ages","Testicular Cancer","B.1.19",0.907305967363012,0.785834498188817,1.04309723650877,"3",0.000204021492261278,0.0000957171290309692,0.000144174857711,0.000262134225535726
"West Sussex","Male","Unintentional Injuries",2017,"All Ages","Poisonings","C.2.4",0.879867886235055,0.768606522847426,0.997402084195266,"3",0.000797521665050184,0.00019592187427862,0.00115250339411,0.000507869588569277
"West Sussex","Both","Unintentional Injuries",2017,"All Ages","Other Unintentional Injuries","C.2.11",0.872807719649072,0.788974823755537,0.968292634215686,"3",0.0064650417703658,0.0000920916196000734,0.0128430427347,0.000232442031016647
"West Sussex","Both","Diabetes And Kidney Diseases",2017,"All Ages","Acute Glomerulonephritis","B.8.3",0.871164421682563,0.711958776997809,1.06745796449829,"3",0.0000398819014952643,0.0000919247048501187,0.000000907444543453,0.0000778604799662889
"West Sussex","Female","Hiv/aids And Sexually Transmitted Infections",2017,"All Ages","Hiv/aids","A.1.1",0.867792416471384,0.8222377635,0.922060820075,"3",0.000461664174899993,0.00017420244160903,0.000317157531034,0.000630092537886511
"West Sussex","Both","Poisonings",2017,"All Ages","Poisoning By Other Means","C.2.4.2",0.854021481611237,0.773790417809667,0.93580538841378,"4",0.000562598500615199,0.0000900945452062468,0.000880265215921,0.000251359374339081
"West Sussex","Male","Congenital Birth Defects",2017,"All Ages","Other Chromosomal Abnormalities","B.12.1.7",0.81782752858114,0.549946583046721,1.23391334808627,"4",0.000878810464684039,0.000182259157260386,0.000967866591203,0.000805024232960817
"West Sussex","Female","Other Non-communicable Diseases",2017,"All Ages","Sudden Infant Death Syndrome","B.12.7",0.801865661626101,0.495932648646497,1.33930950575093,"3",0.000554356936593645,0.000160934624696502,NA,0.00120230920913819
