"location","sex","age","cause","metric","year","cause_outline","cause_id","parent_id","level","Parent_cause","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Female","All Ages","Interpersonal violence","Number",2016,"C.3.2","724","717","3","Self-harm and interpersonal violence",161.047575651533,1.26127790654497,252.525181288,8928.27564788,108.719170565,52.3284050863972
"West Sussex","Female","All Ages","Conflict and terrorism","Number",2016,"C.3.3","945","717","3","Self-harm and interpersonal violence",3.02714227678224,0,0,79.0666329401,3.02714227678,0
"West Sussex","Female","All Ages","Executions and police conflict","Number",2016,"C.3.4","854","717","3","Self-harm and interpersonal violence",2.63426832350893,0.0419382724035689,6.0372321217,27.0524834725,0.84634800797,1.78792031553875
"West Sussex","Female","All Ages","HIV/AIDS","Number",2017,"A.1.1","298","955","3","HIV/AIDS and sexually transmitted infections",58.7016951227396,0.867792416471384,16.8172482307,290.820008643,21.9620893262,36.7396057965159
"West Sussex","Female","All Ages","Sexually transmitted infections
excluding HIV","Number",2017,"A.1.2","393","955","3","HIV/AIDS and sexually transmitted infections",78.9433939399595,0.937302055531116,20527.4326436,71528.9139768,60.324737936,18.6186560039265
"West Sussex","Female","All Ages","Tuberculosis","Number",2017,"A.2.1","297","956","3","Respiratory infections and tuberculosis",42.0419802917687,2.3227777611752,32.3441896328,38233.0204862,6.16203106392,35.879949227847
"West Sussex","Female","All Ages","Lower respiratory infections","Number",2017,"A.2.2","322","956","3","Respiratory infections and tuberculosis",2899.5979955565,353.963033291073,9666.40461625,203.493276097,11.8935981618,2887.70439739474
"West Sussex","Female","All Ages","Upper respiratory infections","Number",2017,"A.2.3","328","956","3","Respiratory infections and tuberculosis",452.265589559938,0.111292933511835,1330470.49267,18320.9478756,449.176826327,3.08876323274122
"West Sussex","Female","All Ages","Otitis media","Number",2017,"A.2.4","329","956","3","Respiratory infections and tuberculosis",75.4583348066782,0.029245737648004,20004.82768,3977.13463859,74.6953986342,0.762936172465731
"West Sussex","Female","All Ages","Diarrheal diseases","Number",2017,"A.3.1","302","957","3","Enteric infections",410.057445824517,10.3984304819744,186376.203462,2968.02455476,317.272972503,92.7844733213551
"West Sussex","Female","All Ages","Typhoid and paratyphoid","Number",2017,"A.3.2","958","957","3","Enteric infections",0.0442378319148626,0.00107473858412122,2.23492098279,0,0.0112131353423,0.0330246965725963
"West Sussex","Female","All Ages","Invasive Non-typhoidal Salmonella (iNTS)
","Number",2017,"A.3.3","959","957","3","Enteric infections",7.22387623562409,0.2853797910484,3.27801666476,0.125451885867,0.0166854444234,7.20719079120068
"West Sussex","Female","All Ages","Other intestinal infectious diseases","Number",2017,"A.3.5","321","957","3","Enteric infections",0.462911324816488,0.0257849373626416,NA,NA,0.00033816219949,0.462573162616999
"West Sussex","Female","All Ages","Malaria","Number",2017,"A.4.1","345","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Trachoma","Number",2017,"A.4.10","356","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Female","All Ages","Dengue","Number",2017,"A.4.11","357","344","3","Neglected tropical diseases and malaria",1.80201670551845,0.0423459795372354,0,0,0,1.80201670551845
"West Sussex","Female","All Ages","Yellow fever","Number",2017,"A.4.12","358","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Rabies","Number",2017,"A.4.13","359","344","3","Neglected tropical diseases and malaria",1.42504373591581,0.0331609146261111,0.0379779297823,0.00146068960701,0.000194723480286,1.42484901243552
"West Sussex","Female","All Ages","Intestinal nematode infections","Number",2017,"A.4.14","360","344","3","Neglected tropical diseases and malaria",0.0140461438447287,0.000680679452237015,NA,0,0,0.0140461438447287
"West Sussex","Female","All Ages","Food-borne trematodiases","Number",2017,"A.4.15","364","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Female","All Ages","Leprosy","Number",2017,"A.4.16","405","344","3","Neglected tropical diseases and malaria",0.0000439911289681553,NA,0,0.000656649338706,0.0000439911289682,NA
"West Sussex","Female","All Ages","Ebola","Number",2017,"A.4.17","843","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Zika virus","Number",2017,"A.4.18","935","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Guinea worm disease","Number",2017,"A.4.19","936","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Female","All Ages","Chagas disease","Number",2017,"A.4.2","346","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Other neglected tropical diseases","Number",2017,"A.4.20","365","344","3","Neglected tropical diseases and malaria",0.928426545390217,0.0207229272130123,NA,0,0.0000272637253247,0.928399281664892
"West Sussex","Female","All Ages","Leishmaniasis","Number",2017,"A.4.3","347","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","African trypanosomiasis","Number",2017,"A.4.4","350","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Female","All Ages","Schistosomiasis","Number",2017,"A.4.5","351","344","3","Neglected tropical diseases and malaria",0,0,NA,0,0,0
"West Sussex","Female","All Ages","Cysticercosis","Number",2017,"A.4.6","352","344","3","Neglected tropical diseases and malaria",112.62170755063,0.00346192188625147,NA,533.438906644,112.535694618,0.0860129327398328
"West Sussex","Female","All Ages","Cystic echinococcosis","Number",2017,"A.4.7","353","344","3","Neglected tropical diseases and malaria",0.117369077742652,0.00715963975220752,0,0,0,0.117369077742652
"West Sussex","Female","All Ages","Lymphatic filariasis","Number",2017,"A.4.8","354","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Female","All Ages","Onchocerciasis","Number",2017,"A.4.9","355","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Female","All Ages","Meningitis","Number",2017,"A.5.1","332","961","3","Other infectious diseases",74.8044457029091,1.95598889413854,84.1896144271,150.887783145,13.7793236912,61.0251220117336
"West Sussex","Female","All Ages","Encephalitis","Number",2017,"A.5.2","337","961","3","Other infectious diseases",33.8085728114975,1.271819244103,37.496487286,86.4086181569,6.62931565499,27.1792571565062
"West Sussex","Female","All Ages","Diphtheria","Number",2017,"A.5.3","338","961","3","Other infectious diseases",0.131431635325771,0.00201892298210999,0.0107168106638,0.000805934687963,0.0000607742035894,0.131370861122182
"West Sussex","Female","All Ages","Whooping cough","Number",2017,"A.5.4","339","961","3","Other infectious diseases",2.31834278166578,0.0042091505235047,285.163758739,39.0635285944,1.96761166962,0.350731112046548
"West Sussex","Female","All Ages","Tetanus","Number",2017,"A.5.5","340","961","3","Other infectious diseases",0.132275622034792,0.0080900662799971,0.012268985981,0.00113645705156,0.0000981048257333,0.132177517209059
"West Sussex","Female","All Ages","Measles","Number",2017,"A.5.6","341","961","3","Other infectious diseases",0.815887838840866,0.011308178744933,0.174112455996,0.00477020427387,0.00044510379147,0.815442735049396
"West Sussex","Female","All Ages","Varicella and herpes zoster","Number",2017,"A.5.7","342","961","3","Other infectious diseases",31.9372727943729,0.995815019774114,4349.75775648,452.59496625,22.1359587594,9.80131403495406
"West Sussex","Female","All Ages","Acute hepatitis","Number",2017,"A.5.8","400","961","3","Other infectious diseases",20.1043043223752,0.276904900528933,5440.41991749,465.97775304,12.5202994656,7.58400485676257
"West Sussex","Female","All Ages","Other unspecified infectious diseases","Number",2017,"A.5.9","408","961","3","Other infectious diseases",112.953354497421,3.33181535355885,0,1630.98121044,39.7230798481,73.2302746493019
"West Sussex","Female","All Ages","Maternal disorders","Number",2017,"A.6.1","366","962","3","Maternal and neonatal disorders",60.0955869074847,0.563133646974458,4439.57434641,503.146590164,29.834671032,30.260915875505
"West Sussex","Female","All Ages","Neonatal disorders","Number",2017,"A.6.2","380","962","3","Maternal and neonatal disorders",1952.59238868808,6.35760070984576,525.589136368,6965.67184765,1394.46877131,558.123617381277
"West Sussex","Female","All Ages","Protein-energy malnutrition","Number",2017,"A.7.1","387","386","3","Nutritional deficiencies",8.17993603020303,0.709356783706557,2033.02970484,2002.21215624,0.0156068889863,8.16432914121677
"West Sussex","Female","All Ages","Iodine deficiency","Number",2017,"A.7.2","388","386","3","Nutritional deficiencies",66.591751429497,NA,85.9026631231,6347.67233072,66.5917514295,NA
"West Sussex","Female","All Ages","Vitamin A deficiency","Number",2017,"A.7.3","389","386","3","Nutritional deficiencies",22.72317246078,NA,8693.55688568,5515.23006896,22.7231724608,NA
"West Sussex","Female","All Ages","Dietary iron deficiency","Number",2017,"A.7.4","390","386","3","Nutritional deficiencies",655.125217675932,NA,NA,37217.3181503,655.125217676,NA
"West Sussex","Female","All Ages","Other nutritional deficiencies","Number",2017,"A.7.5","391","386","3","Nutritional deficiencies",2.92290149603247,0.268470627049943,NA,NA,0.00167955699453,2.92122193903795
"West Sussex","Female","All Ages","Lip and oral cavity cancer","Number",2017,"B.1.1","444","410","3","Neoplasms",193.626239754417,10.8954721666981,37.3327186789,183.161545036,16.4419555021,177.184284252329
"West Sussex","Female","All Ages","Larynx cancer","Number",2017,"B.1.10","423","410","3","Neoplasms",38.2765507562386,2.03016315122582,4.63042266221,27.053869159,2.85393322019,35.4226175360455
"West Sussex","Female","All Ages","Tracheal, bronchus, and lung cancer","Number",2017,"B.1.11","426","410","3","Neoplasms",3784.68720967436,226.344834306778,309.65483121,646.462628443,81.8197142073,3702.86749546704
"West Sussex","Female","All Ages","Malignant skin melanoma","Number",2017,"B.1.12","459","410","3","Neoplasms",619.09628849557,27.5677452880579,253.174678198,2020.85178406,116.05019046,503.046098035122
"West Sussex","Female","All Ages","Non-melanoma skin cancer","Number",2017,"B.1.13","462","410","3","Neoplasms",59.3941590244773,5.46495973196695,1390.88779809,220.092753188,6.68697333532,52.7071856891574
"West Sussex","Female","All Ages","Breast cancer","Number",2017,"B.1.14","429","410","3","Neoplasms",5060.20566331884,242.343179547381,1013.63534356,8884.68157718,713.141880259,4347.06378305978
"West Sussex","Female","All Ages","Cervical cancer","Number",2017,"B.1.15","432","410","3","Neoplasms",503.135721761471,23.0476756956463,54.8459522115,340.313534886,27.019135979,476.116585782452
"West Sussex","Female","All Ages","Uterine cancer","Number",2017,"B.1.16","435","410","3","Neoplasms",540.648208334215,28.5291443215436,165.455209907,1244.5624076,84.3502305274,456.297977806855
"West Sussex","Female","All Ages","Ovarian cancer","Number",2017,"B.1.17","465","410","3","Neoplasms",1579.13419355776,84.695819152013,119.638080122,496.271190397,66.2226519535,1512.91154160428
"West Sussex","Female","All Ages","Prostate cancer","Number",2017,"B.1.18","438","410","3","Neoplasms",0,NA,0,0,0,NA
"West Sussex","Female","All Ages","Testicular cancer","Number",2017,"B.1.19","468","410","3","Neoplasms",0,NA,NA,NA,NA,NA
"West Sussex","Female","All Ages","Nasopharynx cancer","Number",2017,"B.1.2","447","410","3","Neoplasms",21.4493913033154,0.933691109388373,1.57767442829,7.63999455267,0.712079043693,20.737312259622
"West Sussex","Female","All Ages","Kidney cancer","Number",2017,"B.1.20","471","410","3","Neoplasms",424.150407934077,26.0710966296272,57.2954018954,280.525114961,19.1333228681,405.01708506597
"West Sussex","Female","All Ages","Bladder cancer","Number",2017,"B.1.21","474","410","3","Neoplasms",399.94363984291,32.2020838812823,58.1702813753,274.632874449,27.0735479494,372.87009189349
"West Sussex","Female","All Ages","Brain and nervous system cancer","Number",2017,"B.1.22","477","410","3","Neoplasms",758.007138884904,29.717484737154,89.1798710576,528.650708419,42.6023371558,715.404801729115
"West Sussex","Female","All Ages","Thyroid cancer","Number",2017,"B.1.23","480","410","3","Neoplasms",79.997725424712,4.16195844979616,33.2894958752,282.160260915,16.9364562602,63.0612691644887
"West Sussex","Female","All Ages","Mesothelioma","Number",2017,"B.1.24","483","410","3","Neoplasms",147.189195555569,8.98072214316294,8.93745776359,12.961825599,2.84922910903,144.339966446535
"West Sussex","Female","All Ages","Hodgkin lymphoma","Number",2017,"B.1.25","484","410","3","Neoplasms",49.0301374543404,1.76080612614042,13.548671854,108.437712635,7.63070201695,41.399435437392
"West Sussex","Female","All Ages","Non-Hodgkin lymphoma","Number",2017,"B.1.26","485","410","3","Neoplasms",719.574954853167,44.2188037674125,133.116922361,753.452434667,55.0502359272,664.524718925921
"West Sussex","Female","All Ages","Multiple myeloma","Number",2017,"B.1.27","486","410","3","Neoplasms",407.700051707319,26.7078463416874,47.4694807538,180.623807895,33.3599553638,374.340096343479
"West Sussex","Female","All Ages","Leukemia","Number",2017,"B.1.28","487","410","3","Neoplasms",793.40561002454,48.6002518949102,99.8894312579,427.501184013,53.0051004378,740.400509586701
"West Sussex","Female","All Ages","Other malignant neoplasms","Number",2017,"B.1.29","489","410","3","Neoplasms",976.860218127294,37.990661309554,121.283173397,3889.79276582,298.990323608,677.869894519496
"West Sussex","Female","All Ages","Other pharynx cancer","Number",2017,"B.1.3","450","410","3","Neoplasms",107.401899379406,4.75354381027298,10.0002795443,26.2721143395,3.51170985405,103.890189525353
"West Sussex","Female","All Ages","Other neoplasms","Number",2017,"B.1.30","490","410","3","Neoplasms",275.265614875484,20.6124884355686,1024.40519707,1243.21857937,6.56345129175,268.702163583731
"West Sussex","Female","All Ages","Esophageal cancer","Number",2017,"B.1.4","411","410","3","Neoplasms",621.577405110318,43.4192730932073,44.8840846691,59.3945230521,11.3060365594,610.271368550936
"West Sussex","Female","All Ages","Stomach cancer","Number",2017,"B.1.5","414","410","3","Neoplasms",587.126055049064,43.6367742222674,69.9019712753,156.955976705,19.189732284,567.936322765028
"West Sussex","Female","All Ages","Colon and rectum cancer","Number",2017,"B.1.6","441","410","3","Neoplasms",2415.72595845435,161.90523508002,415.382246499,2221.61614329,206.689798487,2209.03615996706
"West Sussex","Female","All Ages","Liver cancer","Number",2017,"B.1.7","417","410","3","Neoplasms",401.096941952785,26.0824025738177,31.5583140127,8.89039473762,7.86035390732,393.236588045469
"West Sussex","Female","All Ages","Gallbladder and biliary tract cancer","Number",2017,"B.1.8","453","410","3","Neoplasms",238.427327399679,17.1263157271464,24.3046783224,25.8346631366,5.51124985507,232.916077544609
"West Sussex","Female","All Ages","Pancreatic cancer","Number",2017,"B.1.9","456","410","3","Neoplasms",1563.31009037682,103.692330861278,104.060356636,67.7213980123,19.0326934529,1544.27739692394
"West Sussex","Female","All Ages","Blindness and vision impairment","Number",2017,"B.10.1","981","669","3","Sense organ diseases",1541.80583589464,NA,NA,34267.1618356,1541.80583589,NA
"West Sussex","Female","All Ages","Age-related and other hearing loss","Number",2017,"B.10.2","674","669","3","Sense organ diseases",2480.87294405521,NA,NA,89520.3351353,2480.87294406,NA
"West Sussex","Female","All Ages","Other sense organ diseases","Number",2017,"B.10.3","679","669","3","Sense organ diseases",271.543462754372,NA,0,11395.8223076,271.543462754,NA
"West Sussex","Female","All Ages","Rheumatoid arthritis","Number",2017,"B.11.1","627","626","3","Musculoskeletal disorders",748.475625411088,10.2225020359476,225.15481504,4829.61147634,625.378538276,123.097087135091
"West Sussex","Female","All Ages","Osteoarthritis","Number",2017,"B.11.2","628","626","3","Musculoskeletal disorders",1454.83167327919,NA,1884.22217281,46583.2429584,1454.83167328,NA
"West Sussex","Female","All Ages","Low back pain","Number",2017,"B.11.3","630","626","3","Musculoskeletal disorders",9027.68025393472,NA,32396.2252168,81269.8391578,9027.68025393,NA
"West Sussex","Female","All Ages","Neck pain","Number",2017,"B.11.4","631","626","3","Musculoskeletal disorders",3553.37419777385,NA,6212.69461157,36488.842677,3553.37419777,NA
"West Sussex","Female","All Ages","Gout","Number",2017,"B.11.5","632","626","3","Musculoskeletal disorders",86.0180101589793,NA,410.727272492,2861.78525785,86.018010159,NA
"West Sussex","Female","All Ages","Other musculoskeletal disorders","Number",2017,"B.11.6","639","626","3","Musculoskeletal disorders",2388.6736166886,40.552635196952,NA,23562.8790678,1969.72113288,418.952483810448
"West Sussex","Female","All Ages","Congenital birth defects","Number",2017,"B.12.1","641","640","3","Other non-communicable diseases",1129.13746465075,7.73430291616793,139.979437808,7100.27003635,640.047548232,489.089916418652
"West Sussex","Female","All Ages","Urinary diseases and male infertility","Number",2017,"B.12.2","594","640","3","Other non-communicable diseases",665.928034309307,73.4471546485295,36060.1228748,744.919662436,43.5113790484,622.416655260953
"West Sussex","Female","All Ages","Gynecological diseases","Number",2017,"B.12.3","603","640","3","Other non-communicable diseases",1715.71480213905,0.47211282801035,19712.3813287,95721.6100313,1706.91359327,8.80120887095724
"West Sussex","Female","All Ages","Hemoglobinopathies and hemolytic anemias
","Number",2017,"B.12.4","613","640","3","Other non-communicable diseases",129.542384172583,4.56841689901915,1044.96512834,102391.196698,76.6650297486,52.8773544239519
"West Sussex","Female","All Ages","Endocrine, metabolic, blood, and immune
disorders","Number",2017,"B.12.5","619","640","3","Other non-communicable diseases",493.247010453499,15.9779361671705,0,6715.89344569,172.80816919,320.43884126397
"West Sussex","Female","All Ages","Oral disorders","Number",2017,"B.12.6","680","640","3","Other non-communicable diseases",1825.89137254923,NA,152963.378382,206336.947647,1825.89137255,NA
"West Sussex","Female","All Ages","Sudden infant death syndrome","Number",2017,"B.12.7","686","640","3","Other non-communicable diseases",70.1338405151378,0.801865661626101,NA,NA,NA,70.1338405151377
"West Sussex","Female","All Ages","Rheumatic heart disease","Number",2017,"B.2.1","492","491","3","Cardiovascular diseases",147.428115357743,12.9783704500058,16.9799442275,32.2942241918,2.67504844933,144.753066908414
"West Sussex","Female","All Ages","Endocarditis","Number",2017,"B.2.10","503","491","3","Cardiovascular diseases",156.898356621913,14.137189438253,87.7340873188,75.0592662178,6.04618898053,150.852167641381
"West Sussex","Female","All Ages","Other cardiovascular and circulatory
diseases","Number",2017,"B.2.11","507","491","3","Cardiovascular diseases",1532.22584736468,77.9526391627267,NA,11218.1612957,575.151607172,957.074240192473
"West Sussex","Female","All Ages","Ischemic heart disease","Number",2017,"B.2.2","493","491","3","Cardiovascular diseases",5577.29354402656,556.836640326308,1763.7941546,13080.3507625,397.589965631,5179.70357839522
"West Sussex","Female","All Ages","Stroke","Number",2017,"B.2.3","494","491","3","Cardiovascular diseases",5342.4788665632,459.348309063548,850.601692816,7298.05771037,1226.34736551,4116.13150105002
"West Sussex","Female","All Ages","Hypertensive heart disease","Number",2017,"B.2.4","498","491","3","Cardiovascular diseases",402.596712409112,34.9968693897947,NA,706.146742625,56.985608167,345.611104242104
"West Sussex","Female","All Ages","Non-rheumatic valvular heart disease","Number",2017,"B.2.5","504","491","3","Cardiovascular diseases",591.830684677182,54.8868538197145,7469.13955329,7255.72237937,115.374538483,476.456146194547
"West Sussex","Female","All Ages","Cardiomyopathy and myocarditis","Number",2017,"B.2.6","499","491","3","Cardiovascular diseases",890.083756472941,69.3105447881403,287.543852619,1157.18895596,105.976115051,784.107641421514
"West Sussex","Female","All Ages","Atrial fibrillation and flutter","Number",2017,"B.2.7","500","491","3","Cardiovascular diseases",1342.90420213777,106.200014957404,527.254470105,6936.00122395,531.100361048,811.80384109018
"West Sussex","Female","All Ages","Aortic aneurysm","Number",2017,"B.2.8","501","491","3","Cardiovascular diseases",582.859259776281,57.0108388963043,NA,NA,NA,582.859259776281
"West Sussex","Female","All Ages","Peripheral artery disease","Number",2017,"B.2.9","502","491","3","Cardiovascular diseases",228.892449728986,21.8411313960857,901.293998907,12655.6126007,48.5809106784,180.311539050601
"West Sussex","Female","All Ages","Chronic obstructive pulmonary disease","Number",2017,"B.3.1","509","508","3","Chronic respiratory diseases",5489.7899576796,258.338220122253,1851.02439609,40616.438818,2630.17921023,2859.61074745418
"West Sussex","Female","All Ages","Pneumoconiosis","Number",2017,"B.3.2","510","508","3","Chronic respiratory diseases",3.83868942531248,0.0331985308143643,1.5642756026,21.6899707775,3.41623129355,0.422458131761273
"West Sussex","Female","All Ages","Asthma","Number",2017,"B.3.3","515","508","3","Chronic respiratory diseases",1896.3780801943,13.1675361731126,2095.92808921,45021.0015649,1726.55640417,169.821676021823
"West Sussex","Female","All Ages","Interstitial lung disease and pulmonary
sarcoidosis","Number",2017,"B.3.4","516","508","3","Chronic respiratory diseases",481.633457891516,32.6930003824331,62.812831527,820.630133065,84.4193277657,397.214130125804
"West Sussex","Female","All Ages","Other chronic respiratory diseases","Number",2017,"B.3.5","520","508","3","Chronic respiratory diseases",134.124421262202,1.54212027251379,NA,NA,106.202650392,27.9217708704033
"West Sussex","Female","All Ages","Cirrhosis and other chronic liver
diseases","Number",2017,"B.4.1","521","526","3","Digestive diseases",1181.83939133669,48.9339720213023,141.614025739,45334.2900192,89.2567320656,1092.58265927112
"West Sussex","Female","All Ages","Other digestive diseases","Number",2017,"B.4.10","541","526","3","Digestive diseases",515.073984408012,47.9553765119475,NA,NA,60.0572285313,455.016755876756
"West Sussex","Female","All Ages","Upper digestive system diseases","Number",2017,"B.4.2","992","526","3","Digestive diseases",1047.46643754524,27.1431791195468,27695.7257899,61616.5242455,760.520592471,286.945845073969
"West Sussex","Female","All Ages","Appendicitis","Number",2017,"B.4.3","529","526","3","Digestive diseases",25.3095719764799,1.6141770974011,278.35354217,10.6531791775,3.45501839067,21.8545535858103
"West Sussex","Female","All Ages","Paralytic ileus and intestinal
obstruction","Number",2017,"B.4.4","530","526","3","Digestive diseases",259.300413222135,26.7387454987616,246.962247273,8.57631498108,2.71465537791,256.585757844224
"West Sussex","Female","All Ages","Inguinal, femoral, and abdominal hernia","Number",2017,"B.4.5","531","526","3","Digestive diseases",167.069439325547,9.64330703579091,2942.06834794,802.390284523,74.7366503307,92.3327889948709
"West Sussex","Female","All Ages","Inflammatory bowel disease","Number",2017,"B.4.6","532","526","3","Digestive diseases",562.941024008316,15.3691784249659,210.710276096,2670.91394828,390.408492834,172.532531174706
"West Sussex","Female","All Ages","Vascular intestinal disorders","Number",2017,"B.4.7","533","526","3","Digestive diseases",328.163342846101,29.5881282412935,83.6364263047,14.5159233252,4.25402489611,323.909317949986
"West Sussex","Female","All Ages","Gallbladder and biliary diseases","Number",2017,"B.4.8","534","526","3","Digestive diseases",196.444939119191,21.0151107050734,699.960671932,4268.22820157,3.29570778466,193.14923133453
"West Sussex","Female","All Ages","Pancreatitis","Number",2017,"B.4.9","535","526","3","Digestive diseases",176.889053079608,8.88604101402215,174.717013668,921.60272221,52.2344072871,124.654645792484
"West Sussex","Female","All Ages","Alzheimer's disease and other dementias","Number",2017,"B.5.1","543","542","3","Neurological disorders",6806.31656837946,770.168501018405,1437.26690156,8814.57994155,1341.98830474,5464.32826363817
"West Sussex","Female","All Ages","Parkinson's disease","Number",2017,"B.5.2","544","542","3","Neurological disorders",631.764357299383,48.2484630119,110.012314226,1030.34017272,144.740310823,487.02404647612
"West Sussex","Female","All Ages","Epilepsy","Number",2017,"B.5.3","545","542","3","Neurological disorders",526.156800797557,5.79090178373256,149.336892887,1650.08155488,367.924662038,158.232138759698
"West Sussex","Female","All Ages","Multiple sclerosis","Number",2017,"B.5.4","546","542","3","Neurological disorders",558.715160310233,13.8977770021358,18.3893799523,883.221255068,219.409978146,339.305182164348
"West Sussex","Female","All Ages","Motor neuron disease","Number",2017,"B.5.5","554","542","3","Neurological disorders",346.166761623859,18.3553968652234,19.0576326852,53.1786625343,11.3095576624,334.857203961452
"West Sussex","Female","All Ages","Headache disorders","Number",2017,"B.5.6","972","542","3","Neurological disorders",4983.19937438959,NA,65505.4407067,218081.390941,4983.19937439,NA
"West Sussex","Female","All Ages","Other neurological disorders","Number",2017,"B.5.7","557","542","3","Neurological disorders",338.075629230769,11.6044584450325,0,1.56492222809,94.6811023242,243.394526906578
"West Sussex","Female","All Ages","Schizophrenia","Number",2017,"B.6.1","559","558","3","Mental disorders",760.309233240118,NA,42.1692052869,1226.21723807,760.30923324,NA
"West Sussex","Female","All Ages","Other mental disorders","Number",2017,"B.6.10","585","558","3","Mental disorders",594.367260041252,NA,0,8233.72807018,594.367260041,NA
"West Sussex","Female","All Ages","Depressive disorders","Number",2017,"B.6.2","567","558","3","Mental disorders",3708.55709530937,NA,21883.3443549,23362.0615336,3708.55709531,NA
"West Sussex","Female","All Ages","Bipolar disorder","Number",2017,"B.6.3","570","558","3","Mental disorders",1033.17030567455,NA,317.502703467,5174.64212356,1033.17030567,NA
"West Sussex","Female","All Ages","Anxiety disorders","Number",2017,"B.6.4","571","558","3","Mental disorders",2195.30714958563,NA,2431.78385716,23516.9248113,2195.30714959,NA
"West Sussex","Female","All Ages","Eating disorders","Number",2017,"B.6.5","572","558","3","Mental disorders",533.55728042206,0.120837722143357,650.489985231,2525.86751696,527.147828092,6.40945232997979
"West Sussex","Female","All Ages","Autism spectrum disorders","Number",2017,"B.6.6","575","558","3","Mental disorders",148.591959396494,NA,11.6498608774,1003.12042997,148.591959396,NA
"West Sussex","Female","All Ages","Attention-deficit/hyperactivity disorder
","Number",2017,"B.6.7","578","558","3","Mental disorders",16.5458620822792,NA,70.3130603111,1370.01016016,16.5458620823,NA
"West Sussex","Female","All Ages","Conduct disorder","Number",2017,"B.6.8","579","558","3","Mental disorders",171.286090240247,NA,463.187777543,1416.02835135,171.28609024,NA
"West Sussex","Female","All Ages","Idiopathic developmental intellectual
disability","Number",2017,"B.6.9","582","558","3","Mental disorders",64.1051337643587,NA,NA,1430.56819608,64.1051337644,NA
"West Sussex","Female","All Ages","Alcohol use disorders","Number",2017,"B.7.1","560","973","3","Substance use disorders",735.308037233078,8.60201429365753,1941.68476842,4206.07372982,412.762115572,322.54592166088
"West Sussex","Female","All Ages","Drug use disorders","Number",2017,"B.7.2","561","973","3","Substance use disorders",1183.09616655134,8.77167013490406,345.356294717,3788.14237152,826.213456064,356.882710487242
"West Sussex","Female","All Ages","Diabetes mellitus","Number",2017,"B.8.1","587","974","3","Diabetes and kidney diseases",2725.12359409688,36.2357469226407,1497.42001743,36673.8761766,2330.88627393,394.237320166028
"West Sussex","Female","All Ages","Chronic kidney disease","Number",2017,"B.8.2","589","974","3","Diabetes and kidney diseases",1020.5127328735,51.2389314663415,2318.79331687,51467.4650015,547.390649716,473.122083157726
"West Sussex","Female","All Ages","Acute glomerulonephritis","Number",2017,"B.8.3","588","974","3","Diabetes and kidney diseases",4.66294705564175,0.428537413460198,10.7887242143,0.730592514067,0.0369710242226,4.62597603141917
"West Sussex","Female","All Ages","Dermatitis","Number",2017,"B.9.1","654","653","3","Skin and subcutaneous diseases",1324.0676784758,NA,21766.7711711,33173.5919883,1324.06767848,NA
"West Sussex","Female","All Ages","Urticaria","Number",2017,"B.9.10","664","653","3","Skin and subcutaneous diseases",244.440199926293,NA,7328.61119304,4179.95961528,244.440199926,NA
"West Sussex","Female","All Ages","Decubitus ulcer","Number",2017,"B.9.11","665","653","3","Skin and subcutaneous diseases",49.9310562070872,1.85598889256953,795.030534273,217.484341789,33.4938843013,16.4371719058017
"West Sussex","Female","All Ages","Other skin and subcutaneous diseases","Number",2017,"B.9.12","668","653","3","Skin and subcutaneous diseases",355.336040945951,1.42314509599258,65373.8680976,63553.4648767,341.750766389,13.5852745574078
"West Sussex","Female","All Ages","Psoriasis","Number",2017,"B.9.2","655","653","3","Skin and subcutaneous diseases",827.977492305438,NA,810.577701964,9822.03540921,827.977492305,NA
"West Sussex","Female","All Ages","Bacterial skin diseases","Number",2017,"B.9.3","980","653","3","Skin and subcutaneous diseases",230.908790871673,20.0158168254876,30547.1438594,1168.96819406,30.6173423747,200.29144849694
"West Sussex","Female","All Ages","Scabies","Number",2017,"B.9.4","658","653","3","Skin and subcutaneous diseases",11.2492283409315,NA,1334.12055052,442.251012102,11.2492283409,NA
