"Area","Sex","Year","Cause","Cause_outline","Cause_id","Level","Parent_cause","Parent_id","metric","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Male",2017,"Chronic obstructive pulmonary disease","B.3.1","509","3","Chronic respiratory diseases","508","Number",5369.45585590331,271.936895468658,1832.99849209,34577.6652396,1956.88951071,3412.56634519407
"West Sussex","Male",2017,"Pneumoconiosis","B.3.2","510","3","Chronic respiratory diseases","508","Number",27.2834212823988,1.4851384465962,7.98696062988,70.134176233,10.6422806053,16.6411406770899
"West Sussex","Male",2017,"Asthma","B.3.3","515","3","Chronic respiratory diseases","508","Number",1330.45389436522,5.35219863123254,1584.40515783,31842.1222393,1234.86601749,95.5878768768031
"West Sussex","Male",2017,"Interstitial lung disease and pulmonary
sarcoidosis","B.3.4","516","3","Chronic respiratory diseases","508","Number",752.534960411498,47.1866524673831,87.9011423831,935.203436978,97.4045272764,655.130433135135
"West Sussex","Male",2017,"Other chronic respiratory diseases","B.3.5","520","3","Chronic respiratory diseases","508","Number",119.454201150935,2.07262015908576,0,0,77.4984126798,41.9557884711052
"West Sussex","Male",2017,"Digestive diseases","B.4","526","2","Non-communicable diseases","409","Number",4942.56864980651,185.755725201368,36480.1167047,120157.194815,1573.04984931,3369.51880049561
"West Sussex","Male",2017,"Cirrhosis and other chronic liver
diseases","B.4.1","521","3","Digestive diseases","526","Number",1884.94028380465,68.0674453095119,211.213853104,74120.2696719,131.918737619,1753.02154618515
"West Sussex","Male",2017,"Other digestive diseases","B.4.10","541","3","Digestive diseases","526","Number",355.260340224617,22.1295275248263,0,0,69.5688010803,285.69153914435
"West Sussex","Male",2017,"Upper digestive system diseases","B.4.2","992","3","Digestive diseases","526","Number",1024.93162758709,24.3925389495148,25147.0355463,56062.7595002,666.768125673,358.163501914483
"West Sussex","Male",2017,"Appendicitis","B.4.3","529","3","Digestive diseases","526","Number",25.0357367562333,1.24318079593631,340.04456101,13.0016422006,4.2159344626,20.8198022936352
"West Sussex","Male",2017,"Paralytic ileus and intestinal
obstruction","B.4.4","530","3","Digestive diseases","526","Number",219.24080834543,17.9312254996265,215.432759427,7.62094884458,2.43770917974,216.803099165686
"West Sussex","Male",2017,"Inguinal, femoral, and abdominal hernia","B.4.5","531","3","Digestive diseases","526","Number",320.311740208514,6.96721149520498,9685.41438762,2537.43639722,239.087117241,81.2246229672987
"West Sussex","Male",2017,"Inflammatory bowel disease","B.4.6","532","3","Digestive diseases","526","Number",505.829547449365,7.91314331315667,242.180097632,2673.86823012,394.226273221,111.603274228413
"West Sussex","Male",2017,"Vascular intestinal disorders","B.4.7","533","3","Digestive diseases","526","Number",205.200805040077,14.4509604658197,81.0990544218,15.4327695099,4.47644244909,200.724362590991
"West Sussex","Male",2017,"Gallbladder and biliary diseases","B.4.8","534","3","Digestive diseases","526","Number",167.133027489222,14.2560554031712,361.337145141,1874.0836229,1.68006915934,165.452958329881
"West Sussex","Male",2017,"Pancreatitis","B.4.9","535","3","Digestive diseases","526","Number",234.684732901311,8.40443644459945,196.359300044,1009.85898126,58.6706392256,176.014093675716
"West Sussex","Male",2017,"Neurological disorders","B.5","542","2","Non-communicable diseases","409","Number",9073.29170699296,499.684744016324,59283.8960498,180018.733625,3873.56341948,5199.72828751338
"West Sussex","Male",2017,"Alzheimer's disease and other dementias","B.5.1","543","3","Neurological disorders","542","Number",3987.76101743703,376.131856564703,870.236416077,5202.99674263,780.180245036,3207.58077240072
"West Sussex","Male",2017,"Parkinson's disease","B.5.2","544","3","Neurological disorders","542","Number",974.433908878283,73.2876033063867,155.338831773,1171.17362928,165.653129233,808.78077964527
"West Sussex","Male",2017,"Epilepsy","B.5.3","545","3","Neurological disorders","542","Number",560.951078531739,7.13379409708918,151.450538965,1385.33271202,314.16088212,246.790196411779
"West Sussex","Male",2017,"Multiple sclerosis","B.5.4","546","3","Neurological disorders","542","Number",267.353305243992,6.94903588534727,8.80578011132,343.860678432,86.7133157713,180.639989472651
"West Sussex","Male",2017,"Motor neuron disease","B.5.5","554","3","Neurological disorders","542","Number",439.071106572499,21.8289219845064,23.7888021754,73.9694912293,15.7037090988,423.367397473723
"West Sussex","Male",2017,"Headache disorders","B.5.6","972","3","Neurological disorders","542","Number",2438.4396941984,0,58074.2756807,175261.340915,2438.4396942,0
"West Sussex","Male",2017,"Other neurological disorders","B.5.7","557","3","Neurological disorders","542","Number",405.281596131012,14.3535321782909,0,2.00920507128,72.7124440218,332.569152109233
"West Sussex","Male",2017,"Mental disorders","B.6","558","2","Non-communicable diseases","409","Number",7167.00038276282,0.00026108394957947,18275.5628999,53277.5116296,7166.98669067,0.0136920884578047
"West Sussex","Male",2017,"Schizophrenia","B.6.1","559","3","Mental disorders","558","Number",793.957640637758,0,50.3823202102,1257.48830489,793.957640638,0
"West Sussex","Male",2017,"Other mental disorders","B.6.10","585","3","Mental disorders","558","Number",850.127056057964,0,0,11592.2920523,850.127056058,0
"West Sussex","Male",2017,"Depressive disorders","B.6.2","567","3","Mental disorders","558","Number",2343.93045082508,0,14254.6028891,14223.0630607,2343.93045083,0
"West Sussex","Male",2017,"Bipolar disorder","B.6.3","570","3","Mental disorders","558","Number",746.428303332278,0,247.244384552,3687.4342275,746.428303332,0
"West Sussex","Male",2017,"Anxiety disorders","B.6.4","571","3","Mental disorders","558","Number",1233.84322694451,0,2190.44918376,13014.2718447,1233.84322694,0
"West Sussex","Male",2017,"Eating disorders","B.6.5","572","3","Mental disorders","558","Number",174.731102797566,0.00026108394957947,410.260675619,824.44404547,174.717410709,0.0136920884578047
"West Sussex","Male",2017,"Autism spectrum disorders","B.6.6","575","3","Mental disorders","558","Number",589.201200756979,0,50.0197991683,3943.60002687,589.201200757,0
"West Sussex","Male",2017,"Attention-deficit/hyperactivity disorder
","B.6.7","578","3","Mental disorders","558","Number",53.7586999978843,0,226.169402361,4429.80279407,53.7586999979,0
"West Sussex","Male",2017,"Conduct disorder","B.6.8","579","3","Mental disorders","558","Number",331.729643305719,0,846.434245103,2731.75400868,331.729643306,0
"West Sussex","Male",2017,"Idiopathic developmental intellectual
disability","B.6.9","582","3","Mental disorders","558","Number",49.2930581070869,0,0,1131.90589288,49.2930581071,0
"West Sussex","Male",2017,"Substance use disorders","B.7","973","2","Non-communicable diseases","409","Number",4124.52853379534,38.0858628287919,3477.47324269,15579.9311804,2499.70110625,1624.82742754493
"West Sussex","Male",2017,"Alcohol use disorders","B.7.1","560","3","Substance use disorders","973","Number",1509.89857069149,17.6253822793272,2931.88772557,8558.17701043,853.269961953,656.628608738842
"West Sussex","Male",2017,"Drug use disorders","B.7.2","561","3","Substance use disorders","973","Number",2614.62996310384,20.4604805494646,545.585517121,7362.06670641,1646.4311443,968.198818806092
"West Sussex","Male",2017,"Diabetes and kidney diseases","B.8","974","2","Non-communicable diseases","409","Number",4007.79353087216,83.3221321358368,3151.1285372,60484.2341977,2946.2918172,1061.50171367043
"West Sussex","Male",2017,"Diabetes mellitus","B.8.1","587","3","Diabetes and kidney diseases","974","Number",3094.0199776379,36.9949548814558,1759.98599143,39609.8937703,2556.23365142,537.786326218922
"West Sussex","Male",2017,"Chronic kidney disease","B.8.2","589","3","Diabetes and kidney diseases","974","Number",908.458087734524,45.8845502461586,1368.94349541,30303.5963588,389.981466245,518.476621489303
"West Sussex","Male",2017,"Acute glomerulonephritis","B.8.3","588","3","Diabetes and kidney diseases","974","Number",5.31546549973079,0.442627008222365,22.1990503602,1.51607145526,0.0766995375198,5.23876596221099
"West Sussex","Male",2017,"Skin and subcutaneous diseases","B.9","653","2","Non-communicable diseases","409","Number",3125.70511489491,11.8831094963639,270939.205827,133270.984697,2969.98220574,155.722909157837
"West Sussex","Male",2017,"Dermatitis","B.9.1","654","3","Skin and subcutaneous diseases","653","Number",1050.55286446531,0,17850.0270363,26256.3947067,1050.55286447,0
"West Sussex","Male",2017,"Urticaria","B.9.10","664","3","Skin and subcutaneous diseases","653","Number",114.253260309347,0,3381.66683289,1926.43890285,114.253260309,0
"West Sussex","Male",2017,"Decubitus ulcer","B.9.11","665","3","Skin and subcutaneous diseases","653","Number",39.9049551045062,1.26892297459418,589.690601493,162.493601957,25.8033836342,14.1015714702902
"West Sussex","Male",2017,"Other skin and subcutaneous diseases","B.9.12","668","3","Skin and subcutaneous diseases","653","Number",287.742446264116,0.469328483037653,54578.209708,52437.3224109,282.046895846,5.69555041812388
"West Sussex","Male",2017,"Psoriasis","B.9.2","655","3","Skin and subcutaneous diseases","653","Number",743.135604712954,0,735.197193979,8716.3528136,743.135604713,0
"West Sussex","Male",2017,"Bacterial skin diseases","B.9.3","980","3","Skin and subcutaneous diseases","653","Number",165.489475252327,10.1448580387321,31661.3688881,1199.95770295,29.5636879829,135.925787269423
"West Sussex","Male",2017,"Scabies","B.9.4","658","3","Skin and subcutaneous diseases","653","Number",11.0486988510137,0,1300.33182538,430.664607656,11.048698851,0
"West Sussex","Male",2017,"Fungal skin diseases","B.9.5","659","3","Skin and subcutaneous diseases","653","Number",272.067166810464,0,148124.047987,49745.0726421,272.06716681,0
"West Sussex","Male",2017,"Viral skin diseases","B.9.6","660","3","Skin and subcutaneous diseases","653","Number",148.127355552501,0,3402.74985788,4819.58030258,148.127355553,0
"West Sussex","Male",2017,"Acne vulgaris","B.9.7","661","3","Skin and subcutaneous diseases","653","Number",227.711735154866,0,5074.61441555,10629.9064107,227.711735155,0
"West Sussex","Male",2017,"Alopecia areata","B.9.8","662","3","Skin and subcutaneous diseases","653","Number",32.011451304247,0,1704.9797522,976.908245278,32.0114513042,0
"West Sussex","Male",2017,"Pruritus","B.9.9","663","3","Skin and subcutaneous diseases","653","Number",33.6601011132534,0,2536.3217277,3216.77537548,33.6601011133,0
"West Sussex","Male",2017,"Injuries","C","687","1","All causes","294","Number",10139.7461911781,166.965586653265,42690.8870195,149023.705285,5177.32868724,4962.41750393723
"West Sussex","Male",2017,"Transport injuries","C.1","688","2","Injuries","687","Number",1875.82457873149,28.8816592248087,2901.42545673,13698.1741816,723.096961206,1152.7276175259
"West Sussex","Male",2017,"Road injuries","C.1.1","689","3","Transport injuries","688","Number",1671.1574911045,26.3734592920795,2625.79297822,11717.3499367,621.035436979,1050.12205412546
"West Sussex","Male",2017,"Other transport injuries","C.1.2","695","3","Transport injuries","688","Number",204.667087626986,2.50819993272926,275.632478508,1980.82424489,102.061524227,102.605563400441
"West Sussex","Male",2017,"Unintentional injuries","C.2","696","2","Injuries","687","Number",5554.15387735236,76.9861677685347,38383.3707221,126528.644033,4217.72986579,1336.42401155946
"West Sussex","Male",2017,"Falls","C.2.1","697","3","Unintentional injuries","696","Number",2996.47387378998,49.9009595788587,18493.8500858,56159.8687937,2328.38654573,668.087328055585
"West Sussex","Male",2017,"Exposure to forces of nature","C.2.10","729","3","Unintentional injuries","696","Number",0.331468516085351,0,0,11.6730978004,0.331468516085,0
"West Sussex","Male",2017,"Other unintentional injuries","C.2.11","716","3","Unintentional injuries","696","Number",949.542755211903,0.67132679643738,8536.46532853,32140.9459084,924.828075595,24.7146796168629
"West Sussex","Male",2017,"Drowning","C.2.2","698","3","Unintentional injuries","696","Number",119.079450110957,2.87565096005165,9.9433159568,78.3907689126,4.20175281089,114.877697300067
"West Sussex","Male",2017,"Fire, heat, and hot substances","C.2.3","699","3","Unintentional injuries","696","Number",221.520996698991,3.65333267867683,503.505711431,6574.56275978,150.97980187,70.5411948291444
"West Sussex","Male",2017,"Poisonings","C.2.4","700","3","Unintentional injuries","696","Number",99.2005556762653,0.879867886235055,385.350554228,635.751618698,64.5075570521,34.692998624161
"West Sussex","Male",2017,"Exposure to mechanical forces","C.2.5","704","3","Unintentional injuries","696","Number",693.502111304805,2.89289356692174,6861.69886015,27288.8575342,612.408200854,81.0939104504178
"West Sussex","Male",2017,"Adverse effects of medical treatment","C.2.6","708","3","Unintentional injuries","696","Number",146.365286981663,8.068289405707,981.817726548,75.1360677362,10.0221260111,136.343160970606
"West Sussex","Male",2017,"Animal contact","C.2.7","709","3","Unintentional injuries","696","Number",38.9837717296632,0.462282617353071,919.707504355,1072.67808152,25.0027940402,13.9809776895019
"West Sussex","Male",2017,"Foreign body","C.2.8","712","3","Unintentional injuries","696","Number",214.85857818591,5.86464004732648,1451.21319442,1316.09315898,53.8508283168,161.007749869104
"West Sussex","Male",2017,"Environmental heat and cold exposure","C.2.9","842","3","Unintentional injuries","696","Number",74.2950291461368,1.71692423096683,239.818440661,1175.20613198,43.2107149921,31.0843141540075
"West Sussex","Male",2017,"Self-harm and interpersonal violence","C.3","717","2","Injuries","687","Number",2709.76773509424,61.0977596599209,1406.09084066,8819.4215285,236.501860242,2473.26587485186
"West Sussex","Male",2017,"Self-harm","C.3.1","718","3","Self-harm and interpersonal violence","717","Number",2427.7633178536,59.0026282847588,315.006013498,1222.65164021,49.1448951947,2378.61842265891
"West Sussex","Male",2017,"Interpersonal violence","C.3.2","724","3","Self-harm and interpersonal violence","717","Number",272.29045876092,2.0576042342913,1085.54737836,7372.35791716,179.313050958,92.9774078031354
"West Sussex","Male",2017,"Conflict and terrorism","C.3.3","945","3","Self-harm and interpersonal violence","717","Number",7.31251429176248,0,0,200.372228735,7.31251429176,0
"West Sussex","Male",2017,"Executions and police conflict","C.3.4","854","3","Self-harm and interpersonal violence","717","Number",2.40144418795755,0.0375271408709135,5.53744881084,24.0397423914,0.731399798136,1.67004438982165
"West Sussex","Male",2017,"All causes","Total","294","0","All causes","294","Number",124080.145112368,4489.16588344379,2122808.83402,384552.063298,55790.6346922,68289.5104201896
"West Sussex","Both",1997,"Communicable, maternal, neonatal, and
nutritional diseases","A","295","1","All causes","294","Proportion of total burden caused by this condition",0.064609810992521,0.0828282670477277,0.681572708616,0.369915735952,0.049719899815,0.0758524939858206
"West Sussex","Both",1997,"HIV/AIDS and sexually transmitted
infections","A.1","955","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.00126696932026445,0.000471155068660696,0.0138450608,0.136406927606,0.00112458063383,0.00137372597522417
"West Sussex","Both",1997,"HIV/AIDS","A.1.1","298","3","HIV/AIDS and sexually transmitted infections","955","Proportion of total burden caused by this condition",0.000754784034089949,0.000365960160833119,0.0000117613767206,0.00026979339612,0.000212081927675,0.00116128324400012
"West Sussex","Both",1997,"Sexually transmitted infections
excluding HIV","A.1.2","393","3","HIV/AIDS and sexually transmitted infections","955","Proportion of total burden caused by this condition",0.000512185286174503,0.000105194907827578,0.0138332994232,0.136259822727,0.000912498706151,0.000212442731224041
"West Sussex","Both",1997,"Respiratory infections and tuberculosis","A.2","956","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.0360490611077297,0.0775014787170213,0.620376731191,0.15450106272,0.0092698801436,0.0561045341875381
"West Sussex","Both",1997,"Tuberculosis","A.2.1","297","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.000548860675599932,0.000708443096255133,0.0000181669598519,0.104937664902,0.000123007416758,0.000867866898178245
"West Sussex","Both",1997,"Lower respiratory infections","A.2.2","322","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.0315478792409525,0.0767322259630604,0.0030057796759,0.000340959025704,0.000140393872848,0.0550856814132259
"West Sussex","Both",1997,"Upper respiratory infections","A.2.3","328","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.00333755164948795,0.0000403734160017703,0.608093720701,0.044913759022,0.00763674544867,0.000103731567602725
"West Sussex","Both",1997,"Otitis media","A.2.4","329","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.000614769541689341,0.0000204362417040436,0.00925906385436,0.0104260960375,0.00136973340532,0.0000472543085312807
"West Sussex","Both",1997,"Enteric infections","A.3","957","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.00139074451950602,0.00065896713996902,0.0363641566224,0.00310120430653,0.00242642125924,0.00061068548142679
"West Sussex","Both",1997,"Diarrheal diseases","A.3.1","302","3","Enteric infections","957","Proportion of total burden caused by this condition",0.00130824307101479,0.000587002862282622,0.0363617331619,0.00314569193238,0.00242601144788,0.000466775010283609
"West Sussex","Both",1997,"Typhoid and paratyphoid","A.3.2","958","3","Enteric infections","957","Proportion of total burden caused by this condition",0.00000112601416793,0.000000708463212772929,0.000000865157264438,0,0.000000108916717375,0.00000188983768039143
"West Sussex","Both",1997,"Invasive Non-typhoidal Salmonella (iNTS)
","A.3.3","959","3","Enteric infections","957","Proportion of total burden caused by this condition",0.0000763996611265224,0.000065854730531202,0.00000155830333114,0.000000319262356479,0.000000292525363042,0.000133323589129395
"West Sussex","Both",1997,"Other intestinal infectious diseases","A.3.5","321","3","Enteric infections","957","Proportion of total burden caused by this condition",0.00000497577319677719,0.00000540108394242327,0,0,0.00000000836927959907,0.00000869704433339513
"West Sussex","Both",1997,"Neglected tropical diseases and malaria","A.4","344","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.000760108000451248,0.0000121551115785109,0.00000000272369830664,0.00110159452912,0.00173585865114,0.000031534411719151
"West Sussex","Both",1997,"Malaria","A.4.1","345","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Trachoma","A.4.10","356","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Dengue","A.4.11","357","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000804554513361397,0.00000437840451302479,0,0,0,0.0000140736293698508
"West Sussex","Both",1997,"Yellow fever","A.4.12","358","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Rabies","A.4.13","359","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000187316900534909,0.000000946092403479205,0.00000000272369830664,0.000000000560720479058,0.000000000514494498015,0.00000327649478906119
"West Sussex","Both",1997,"Intestinal nematode infections","A.4.14","360","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.000000326960880335679,0.000000290859438440518,0,0,0,0.000000571673194333588
"West Sussex","Both",1997,"Food-borne trematodiases","A.4.15","364","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Leprosy","A.4.16","405","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000000122861155131829,0,0,0.00000000620448019899,0.00000000285960938592,0
"West Sussex","Both",1997,"Ebola","A.4.17","843","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Zika virus","A.4.18","935","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Guinea worm disease","A.4.19","936","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Chagas disease","A.4.2","346","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Other neglected tropical diseases","A.4.20","365","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000340965452879055,0.00000181339649353277,0,0,0.0000000000403040907337,0.00000596248290306148
"West Sussex","Both",1997,"Leishmaniasis","A.4.3","347","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"African trypanosomiasis","A.4.4","350","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Schistosomiasis","A.4.5","351","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Cysticercosis","A.4.6","352","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.000744141693280344,0.00000185361981766238,0,0.00110206850702,0.00173585523673,0.00000361143060871857
"West Sussex","Both",1997,"Cystic echinococcosis","A.4.7","353","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000230974901126329,0.00000287273891237126,0,0,0,0.00000403870085412544
"West Sussex","Both",1997,"Lymphatic filariasis","A.4.8","354","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Onchocerciasis","A.4.9","355","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Both",1997,"Other infectious diseases","A.5","961","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.00310914601110197,0.00177044408000186,0.00476810581724,0.00601095036011,0.00185883330406,0.00404392202356465
"West Sussex","Both",1997,"Meningitis","A.5.1","332","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.00146798670007915,0.000747118460097364,0.0000617260261921,0.000849033709846,0.000521748046613,0.00217687945910816
"West Sussex","Both",1997,"Encephalitis","A.5.2","337","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000188087183722328,0.000125598867065154,0.0000170053853016,0.000216842954186,0.000112225472098,0.000244825556230715
"West Sussex","Both",1997,"Diphtheria","A.5.3","338","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000000444393317933209,0.000000171167773493573,0.00000000228421905579,0.000000000919409248036,0.000000000476666398304,0.000000776743526382885
"West Sussex","Both",1997,"Whooping cough","A.5.4","339","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.0000173376761002207,0.000000674979869048895,0.000139279413078,0.000102129030852,0.0000352243145977,0.00000383561417950207
"West Sussex","Both",1997,"Tetanus","A.5.5","340","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.00000198052071987336,0.00000281460823530745,0.00000000942622373101,0.00000000355072538832,0.00000000265482596909,0.00000345940759477216
"West Sussex","Both",1997,"Measles","A.5.6","341","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.00000386074781708547,0.00000115701569343378,0.0000127823050669,0.00000187467361443,0.00000118688722984,0.00000586449531584334
"West Sussex","Both",1997,"Varicella and herpes zoster","A.5.7","342","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000248406559957089,0.000185112795912203,0.00199233871748,0.0010044585315,0.000333430580532,0.000184049917550203
"West Sussex","Both",1997,"Acute hepatitis","A.5.8","400","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000333612066415641,0.000201962677950509,0.00254496225968,0.00115770900358,0.000206532955123,0.000428351555846208
"West Sussex","Both",1997,"Other unspecified infectious diseases","A.5.9","408","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.00084743016297265,0.00050583350740534,0,0.00400440229902,0.00064848191637,0.000995879274212873
"West Sussex","Both",1997,"Maternal and neonatal disorders","A.6","962","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.0169147542902928,0.00223529623946292,0.00147686522707,0.0166286718854,0.0215866593036,0.0135281444285436
"West Sussex","Both",1997,"Maternal disorders","A.6.1","366","3","Maternal and neonatal disorders","962","Proportion of total burden caused by this condition",0.000281895627203177,0.000067653236398994,0.001204644989,0.000801485974042,0.000314394086392,0.000257016818424893
"West Sussex","Both",1997,"Neonatal disorders","A.6.2","380","3","Maternal and neonatal disorders","962","Proportion of total burden caused by this condition",0.0166328586630896,0.00216764300306392,0.00027222023807,0.0158399837182,0.0212722652172,0.0132711276101187
"West Sussex","Both",1997,"Nutritional deficiencies","A.7","386","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.00511902774317478,0.000178770691033333,0.00474044020663,0.111276187803,0.0117176665195,0.000159947477804121
"West Sussex","Both",1997,"Protein-energy malnutrition","A.7.1","387","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.0000526030134535032,0.0000930554998571553,0.000947609547977,0.00500403636193,0.00000146843184688,0.0000908960300335978
"West Sussex","Both",1997,"Iodine deficiency","A.7.2","388","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.000411492585511928,0,0.0000376458781418,0.013169982071,0.00096096880372,0
"West Sussex","Both",1997,"Vitamin A deficiency","A.7.3","389","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.000250735165070726,0,0.00375518478051,0.0131763893941,0.000583536115751,0
"West Sussex","Both",1997,"Dietary iron deficiency","A.7.4","390","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.00436467787348477,0,0,0.0864075762797,0.0101715823854,0
"West Sussex","Both",1997,"Other nutritional deficiencies","A.7.5","391","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.0000395191056538542,0.0000857151911761773,0,0,0.000000110782845173,0.0000690514477705228
"West Sussex","Both",1997,"Non-communicable diseases","B","409","1","All causes","294","Proportion of total burden caused by this condition",0.872427886436062,0.892542243275891,0.301694760997,0.976518242815,0.878177964943,0.868097103530923
"West Sussex","Both",1997,"Neoplasms","B.1","410","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.184470025343512,0.251544470409386,0.00184854401199,0.04136974547,0.0259947035012,0.303222115106938
"West Sussex","Both",1997,"Lip and oral cavity cancer","B.1.1","444","3","Neoplasms","410","Proportion of total burden caused by this condition",0.00145157760992171,0.00183009741589915,0.0000133388475705,0.000321843408714,0.000218658630994,0.00237529966910648
"West Sussex","Both",1997,"Larynx cancer","B.1.10","423","3","Neoplasms","410","Proportion of total burden caused by this condition",0.000796003047793712,0.000987214672915251,0.00000706847128624,0.000238256470813,0.000158456065869,0.00127370091354341
"West Sussex","Both",1997,"Tracheal, bronchus, and lung cancer","B.1.11","426","3","Neoplasms","410","Proportion of total burden caused by this condition",0.0346611669005742,0.0488848593396259,0.000145426748654,0.00113940969035,0.00129381961698,0.0596683476980335
"West Sussex","Both",1997,"Malignant skin melanoma","B.1.12","459","3","Neoplasms","410","Proportion of total burden caused by this condition",0.00383526501877573,0.00391350212171689,0.0000725129055837,0.00304969521737,0.00124463547223,0.00577781237920686
"West Sussex","Both",1997,"Non-melanoma skin cancer","B.1.13","462","3","Neoplasms","410","Proportion of total burden caused by this condition",0.000946315672794931,0.00157489409189813,0.000538907738956,0.000525054758806,0.000120877328811,0.0015647649028074
"West Sussex","Both",1997,"Breast cancer","B.1.14","429","3","Neoplasms","410","Proportion of total burden caused by this condition",0.0222082343358757,0.0255983666956532,0.000213479097957,0.0102055496166,0.00567824982193,0.0345938332091458
"West Sussex","Both",1997,"Cervical cancer","B.1.15","432","3","Neoplasms","410","Proportion of total burden caused by this condition",0.0024098244997954,0.00267021588571301,0.0000155630783377,0.000510854949799,0.000281601809437,0.00400361231623197
"West Sussex","Both",1997,"Uterine cancer","B.1.16","435","3","Neoplasms","410","Proportion of total burden caused by this condition",0.00111696981704604,0.00155599593793272,0.0000174880112706,0.000674568561382,0.000330303880881,0.00170617257804843
"West Sussex","Both",1997,"Ovarian cancer","B.1.17","465","3","Neoplasms","410","Proportion of total burden caused by this condition",0.00711948690091369,0.00875710543316253,0.000031319131101,0.000710466767863,0.000659804945519,0.0119603454122669
"West Sussex","Both",1997,"Prostate cancer","B.1.18","438","3","Neoplasms","410","Proportion of total burden caused by this condition",0.011672278935101,0.0192350686277068,0.000150968928908,0.00585201955674,0.00377609819741,0.0175921633966537
"West Sussex","Both",1997,"Testicular cancer","B.1.19","468","3","Neoplasms","410","Proportion of total burden caused by this condition",0.000256719323328579,0.000115426979691488,0.0000091342109742,0.00044061918107,0.000178923307146,0.000314781296375648
